"_1DNjI href","_3vnjf src","_2Ks63","YBbhy","_2poNJ","_2VQu4","_2jcGx"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-1500-sq-ft-in-sector-68-mohali-iid-1846004683","₹ 22,000","2 BHK - 2 Bathroom - 1500 sqft","Two Bedroom Drawing Dining Kitchen attached 2 Bathroom set.First floor","Sector 68, Mohali","Jun 10"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-1000-sq-ft-in-sector-67-mohali-iid-1846004500","₹ 15,000","2 BHK - 1 Bathroom - 1000 sqft","Two Rooms Kitchen Bathroom set. First floor.","Sector 67, Mohali","Jun 10"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-1050-sq-ft-in-sector-41b-chandigarh-iid-1845862514","₹ 18,000","1 BHK - 2 Bathroom - 1050 sqft","1 room available in fully furnished 3 bhk flat for sharing","Sector 41B, Chandigarh","Jun 10"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-houses-villas-500-sq-ft-in-sector-71-mohali-iid-1846004278","₹ 14,000","1 BHK - 1 Bathroom - 500 sqft","One Room attached kitchen bathroom. Furnished. Compete set.","Sector 71, Mohali","Jun 10"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-houses-villas-500-sq-ft-in-sector-68-mohali-iid-1846003848","₹ 14,000","1 BHK - 1 Bathroom - 500 sqft","One Room Kitchen Bathroom set. Furnished. First floor set.","Sector 68, Mohali","Jun 10"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-1500-sq-ft-in-sector-98-mohali-iid-1846000456","₹ 25,000","2 BHK - 1 Bathroom - 1500 sqft","Newly built, you will be the first to live. Double bed, AC, almira, wp","Sector 98, Mohali","Jun 10"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-builder-floors-1400-sq-ft-in-sector-61-mohali-iid-1845997940","₹ 30,000","3 BHK - 2 Bathroom - 1400 sqft","Independent 3 BHK 1st Foor in Phase 7 Mohali","Sector 61, Mohali","Jun 10"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-990-sq-ft-in-sante-majra-kharar-iid-1845997978","₹ 19,000","2 BHK - 2 Bathroom - 990 sqft","2 BHK Fully Furnished Flat for Rent","Sante Majra, Kharar","Jun 10"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-1050-sq-ft-in-sante-majra-kharar-iid-1845916765","₹ 22,000","2 BHK - 2 Bathroom - 1050 sqft","2bhk fully furnished indipendent flat for rent sector 116","Sante Majra, Kharar","Jun 10"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-2000-sq-ft-in-sector-59-mohali-iid-1845982570","₹ 13,500","2 BHK - 2 Bathroom - 2000 sqft","1room 2room 3room fully furnished owner free ground floor and first fl","Sector 59, Mohali","Jun 10"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-1000-sq-ft-in-sector-60-phase-3b2-mohali-iid-1845985452","₹ 11,500","1 BHK - 1 Bathroom - 1000 sqft","Furnished 1 bhk flat:11500,2 bhk flat:17500 for rent in mohali..","Sector 60 Phase 3B2, Mohali","Jun 10"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-1202-sq-ft-in-airport-road-mohali-iid-1845984212","₹ 32,000","2 BHK - 2 Bathroom - 1202 sqft","2 bhk fully furnished flat available for rent","Airport Road, Mohali","Jun 10"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-builder-floors-2111-sq-ft-in-sector-60-mohali-iid-1845981252","₹ 23,000","3 BHK - 3 Bathroom - 2111 sqft","3bhk with 3 bath brand new","Sector 60, Mohali","Jun 10"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-1200-sq-ft-in-sector-89-mohali-iid-1845980709","₹ 13,000","1 BHK - 1 Bathroom - 1200 sqft","Fully furnished 1bhk","Sector 89, Mohali","Jun 10"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-120-sq-ft-in-sector-79-mohali-iid-1845779031","₹ 11,000","2 BHK - 2 Bathroom - 120 sqft","House feed complex 2","Sector 79, Mohali","Jun 10"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1200-sq-ft-in-desu-majra-colony-kharar-iid-1845856234","₹ 6,500","3 BHK - 3 Bathroom - 1200 sqft","Flat mate for 1 room in 3bhk","Desu Majra Colony, Kharar","Jun 10"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-500-sq-ft-in-industrial-area-phase-8-mohali-iid-1845968873","₹ 5,000","1 BHK - 1 Bathroom - 500 sqft","Female flatmate Required","Industrial Area Phase 8, Mohali","Jun 10"
"","₹ 56,000","3 BHK - 3 Bathroom - 2250 sqft","3 BHK fully furnished flat owner free independent","Sector 91, Mohali","Jun 10"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1355-sq-ft-in-airport-road-mohali-iid-1845951545","₹ 30,000","3 BHK - 2 Bathroom - 1355 sqft","3 bhk fully furnished ground floor flat","Airport Road, Mohali","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-individual-house-villa-1400-sq-ft-in-airport-road-mohali-iid-1845946076","₹ 22,000","2 BHK - 2 Bathroom - 1400 sqft","Aerocity c block Semi furnished ground floor 2bhk for rent","Airport Road, Mohali","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-450-sq-ft-in-sector-126-kharar-iid-1845941073","₹ 8,000","1 BHK - 1 Bathroom - 450 sqft","Tolet two room set with kitchen bath","Sector 126, Kharar","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-1800-sq-ft-in-sector-110-mohali-iid-1845936528","₹ 10,000","2 BHK - 2 Bathroom - 1800 sqft","Independent floor for rent","Sector 110, Mohali","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-170-sq-ft-in-desu-majra-colony-kharar-iid-1845933621","₹ 26,000","3 BHK - 3 Bathroom - 170 sqft","Fully furnished","Desu Majra Colony, Kharar","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-5000-sq-ft-in-sector-78-mohali-iid-1845930248","₹ 14,000","1 BHK - 1 Bathroom - 5000 sqft","Fully independent boy , girl. , couple all allowed","Sector 78, Mohali","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-200-sq-ft-in-sector-52-chandigarh-iid-1835688996","₹ 8,000","1 BHK - 1 Bathroom - 200 sqft","Rent for Flat","Sector 52, Chandigarh","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-houses-villas-2300-sq-ft-in-sector-64-mohali-iid-1845924672","₹ 40,000","3 BHK - 2 Bathroom - 2300 sqft","3 bhk independent ground floor for rent","Sector 64, Mohali","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-1800-sq-ft-in-sas-nagar-punjab-iid-1845924573","₹ 22,000","2 BHK - 2 Bathroom - 1800 sqft","New built 1st floor individual House in 10 marlaiy, chimney exaust fan","S.A.S. Nagar, Punjab","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1650-sq-ft-in-sector-68-mohali-iid-1845924043","₹ 24,000","3 BHK - 2 Bathroom - 1650 sqft","3 bhk semi furnished flat for rent","Sector 68, Mohali","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-1500-sq-ft-in-sector-99-mohali-iid-1845923598","₹ 20,000","2 BHK - 1 Bathroom - 1500 sqft","For Family","Sector 99, Mohali","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-520-sq-ft-in-sante-majra-kharar-iid-1845920960","₹ 11,000","3 BHK - 1 Bathroom - 520 sqft","1 room available in 3bhk flat only for girls","Sante Majra, Kharar","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-450-sq-ft-in-sector-63-mohali-iid-1845919602","₹ 12,000","3 BHK - 1 Bathroom - 450 sqft","Owner free property","Sector 63, Mohali","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-600-sq-ft-in-sante-majra-kharar-iid-1845909540","₹ 17,000","1 BHK - 1 Bathroom - 600 sqft","1bhk available for rent SBP north valley sector 127, kharar from JULY","Sante Majra, Kharar","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-builder-floors-1700-sq-ft-in-sector-71-mohali-iid-1845909567","₹ 32,000","3 BHK - 2 Bathroom - 1700 sqft","3 Bedrooms independent flat 2 Ac bed","Sector 71, Mohali","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-2000-sq-ft-in-phase-1-mohali-iid-1845888415","₹ 14,500","2 BHK - 2 Bathroom - 2000 sqft","1room 2room 3room fully furnished owner free ground floor and first fl","Phase 1, Mohali","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-170-sq-ft-in-sector-52-chandigarh-iid-1845906052","₹ 8,000","1 BHK - 1 Bathroom - 170 sqft","One room set with ac in kajheri sector 52 chandigarh","Sector 52, Chandigarh","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-200-sq-ft-in-sector-70-mohali-iid-1845897048","₹ 6,200","1 BHK - 1 Bathroom - 200 sqft","1 room set","Sector 70, Mohali","Jun 09"
"","₹ 5,000","1 BHK - 1 Bathroom - 140 sqft","Independent room in balongi","Balongi, Mohali","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-1000-sq-ft-in-sector-59-phase-5-mohali-iid-1845892552","₹ 9,000","1 BHK - 1 Bathroom - 1000 sqft","Independent 1 room set:9000, 2 room set:16000 for rent in mohali..","Sector 59 Phase 5, Mohali","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-300-sq-ft-in-sector-78-mohali-iid-1845891963","₹ 15,000","1 BHK - 1 Bathroom - 300 sqft","Fully furnished with ac","Sector 78, Mohali","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-50-sq-ft-in-phase-1-mohali-iid-1845874296","₹ 8,500","2 BHK - 1 Bathroom - 50 sqft","Only for girls","Phase 1, Mohali","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1600-sq-ft-in-sector-68-mohali-iid-1841479824","₹ 23,000","3 BHK - 2 Bathroom - 1600 sqft","3 BHK independent flat 2nd floor","Sector 68, Mohali","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-500-sq-ft-in-sante-majra-kharar-iid-1842629527","₹ 14,999","1 BHK - 1 Bathroom - 500 sqft","Flat1bhk full yferned","Sante Majra, Kharar","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-800-sq-ft-in-chhaju-majra-kharar-iid-1845874779","₹ 14,000","2 BHK - 2 Bathroom - 800 sqft","2 Bhk first floor for rent","Chhaju Majra, Kharar","Jun 09"
"","₹ 21,000","3 BHK - 1 Bathroom - 2111 sqft","3 room set  Full furnished owner free","Sector 40D, Chandigarh","Jun 09"
"","₹ 25,000","2 BHK - 2 Bathroom - 1480 sqft","2bhk 117 tdi airport road","Sector 117, Mohali","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-280-sq-ft-in-sector-59-mohali-iid-1845865925","₹ 12,000","1 BHK - 1 Bathroom - 280 sqft","2 rooms set with kitchen for small family and girls","Sector 59, Mohali","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-1200-sq-ft-in-phase-1-mohali-iid-1845862483","₹ 1,000","1 BHK - 1 Bathroom - 1200 sqft","Female Roommate Required – Semi Furnished Room Available","Phase 1, Mohali","Jun 09"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-builder-floors-1666-sq-ft-in-phase-2-mohali-iid-1845856919","₹ 25,000","3 BHK - 2 Bathroom - 1666 sqft","Preferbly bank . It sector employee. With family","Phase 2, Mohali","Jun 08"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1700-sq-ft-in-sector-126-kharar-iid-1845855763","₹ 7,000","3 BHK - 1 Bathroom - 1700 sqft","1 room for rent in 3 BHK only for girl","Sector 126, Kharar","Jun 08"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-houses-villas-10-sq-ft-in-sohana-village-mohali-iid-1845852056","₹ 5,000","1 BHK - 1 Bathroom - 10 sqft","Rooms available from small family or working female","Sohana Village, Mohali","Jun 08"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-1510-sq-ft-in-sector-79-mohali-iid-1845850536","₹ 25,000","2 BHK - 2 Bathroom - 1510 sqft","Independence 2bhk furnished set sector79 boys girls couples","Sector 79, Mohali","Jun 08"
"","₹ 60,000","3 BHK - 3 Bathroom - 2250 sqft","3+1 BHK fully furnished flat available for rent in sector 91","Sector 91, Mohali","Jun 08"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-1-sq-ft-in-sector-79-mohali-iid-1845847624","₹ 23,000","2 BHK - 2 Bathroom - 1 sqft","2 bhk fully furnished kothi sector 79 mohali","Sector 79, Mohali","Jun 08"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-1000-sq-ft-in-sector-64-mohali-iid-1845844296","₹ 4,000","1 BHK - 1 Bathroom - 1000 sqft","need room mets only one person student  boy","Sector 64, Mohali","Jun 08"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-600-sq-ft-in-daun-mohali-iid-1845842293","₹ 10,000","2 BHK - 2 Bathroom - 600 sqft","Near to dau sahib gurudwara","Daun, Mohali","Jun 08"
"","₹ 23,000","2 BHK - 2 Bathroom - 1800 sqft","Mig sector 70","Sector 70, Mohali","Jun 08"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-builder-floors-2500-sq-ft-in-sas-nagar-punjab-iid-1845839938","₹ 50,000","","Office Space For Rent","S.A.S. Nagar, Punjab","Jun 08"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-apartments-2500-sq-ft-in-sector-88-mohali-iid-1845834250","₹ 14,000","","For rent only","Sector 88, Mohali","Jun 08"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-2850-sq-ft-in-sector-66-mohali-iid-1845823220","₹ 75,000","3 BHK - 3 Bathroom - 2850 sqft","Near to Sachool, Near to Market ,etc.","Sector 66, Mohali","Jun 08"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-2260-sq-ft-in-sector-85-mohali-iid-1845827351","₹ 55,000","3 BHK - 3 Bathroom - 2260 sqft","Near to School, Near to Market ,etc.","Sector 85, Mohali","Jun 08"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-1200-sq-ft-in-sector-117-mohali-iid-1838758920","₹ 32,000","2 BHK - 2 Bathroom - 1200 sqft","Flat for rent","Sector 117, Mohali","Jun 08"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-1200-sq-ft-in-sector-98-mohali-iid-1845802470","₹ 25,000","2 BHK - 1 Bathroom - 1200 sqft","2 BHK FOR RENT IN SECTOR 98 MOHALI","Sector 98, Mohali","Jun 08"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-1800-sq-ft-in-sector-116-mohali-iid-1845801534","₹ 24,000","2 BHK - 2 Bathroom - 1800 sqft","2BHK Fully Furnished Flat For Rent In Mohali Fully Independent","Sector 116, Mohali","Jun 08"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-1000-sq-ft-in-industrial-area-phase-7-mohali-iid-1845801082","₹ 10,500","1 BHK - 1 Bathroom - 1000 sqft","Furnished 1 room flat:10500,2 room flat:15500 for rent in mohali..","Industrial Area Phase 7, Mohali","Jun 08"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1000-sq-ft-in-chhaju-majra-kharar-iid-1845800559","₹ 8,500","3 BHK - 3 Bathroom - 1000 sqft","1 room is available in 3bhk flat","Chhaju Majra, Kharar","Jun 08"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-12-sq-ft-in-sector-60-phase-3b2-mohali-iid-1816456498","₹ 20,000","2 BHK - 1 Bathroom - 12 sqft","Beautiful house","Sector 60 Phase 3B2, Mohali","Jun 08"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-builder-floors-1450-sq-ft-in-airport-road-mohali-iid-1845779833","₹ 28,000","3 BHK - 2 Bathroom - 1450 sqft","a nice project with beautiful interior","Airport Road, Mohali","Jun 08"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-250-sq-ft-in-sector-53-mohali-iid-1845778512","₹ 1,000","1 BHK - 1 Bathroom - 250 sqft","I need girl for sharing with me I has Ac room","Sector 53, Mohali","Jun 08"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-2000-sq-ft-in-landran-mohali-iid-1845775500","₹ 20,000","2 BHK - 2 Bathroom - 2000 sqft","2 bhj flat rent","Landran, Mohali","Jun 08"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-100-sq-ft-in-chajju-majra-mohali-iid-1845765190","₹ 10,000","1 BHK - 1 Bathroom - 100 sqft","Rent 1 bhk only female and girl working and student","Chajju Majra, Mohali","Jun 08"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-200-sq-ft-in-sector-61-mohali-iid-1845751818","₹ 21,000","2 BHK - 1 Bathroom - 200 sqft","Owner Free 2 room set fully furnished phase 7 living couple","Sector 61, Mohali","Jun 07"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-90-sq-ft-in-sector-51-chandigarh-iid-1845750140","₹ 10,000","1 BHK - 1 Bathroom - 90 sqft","1bhk room set","Sector 51, Chandigarh","Jun 07"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-houses-villas-1000-sq-ft-in-bar-majra-mohali-iid-1845748833","₹ 4,500","1 BHK - 1 Bathroom - 1000 sqft","1 room full furnish 2 room set unfurnish jujhar nagar Mohali","Bar Majra, Mohali","Jun 07"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-200-sq-ft-in-balongi-mohali-iid-1845748021","₹ 2,500","1 BHK - 1 Bathroom - 200 sqft","Room Sharing Available – Female Flatmate Preferred.","Balongi, Mohali","Jun 07"
"","₹ 45,000","3 BHK - 3 Bathroom - 2250 sqft","3 BHK semi furnished flat For rent in sector 85","Sector 85, Mohali","Jun 07"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-1500-sq-ft-in-sector-53-mohali-iid-1754905431","₹ 20,000","2 BHK - 2 Bathroom - 1500 sqft","Newly constructed Independent One BHK  for  corporate executives","Sector 53, Mohali","Jun 07"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-900-sq-ft-in-sante-majra-kharar-iid-1845692840","₹ 10,500","1 BHK - 1 Bathroom - 900 sqft","Only for girls","Sante Majra, Kharar","Jun 07"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-100-sq-ft-in-sector-66-mohali-iid-1845725372","₹ 16,000","1 BHK - 1 Bathroom - 100 sqft","For rent 1RK","Sector 66, Mohali","Jun 07"
"","₹ 11,000","1 BHK - 1 Bathroom - 45 sqft","Room hi room","Sector 44D, Chandigarh","Jun 07"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-750-sq-ft-in-sector-67-mohali-iid-1845718378","₹ 15,000","1 BHK - 1 Bathroom - 750 sqft","Fully furnished 2bhk","Sector 67, Mohali","Jun 07"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-1200-sq-ft-in-balongi-mohali-iid-1845718232","₹ 3,500","1 BHK - 1 Bathroom - 1200 sqft","Need a Room patner Boy and Girl both","Balongi, Mohali","Jun 07"
"","₹ 22,500","2 BHK - 1 Bathroom - 2250 sqft","Fully furnished 2 room available for rent in wave estate","Sector 85, Mohali","Jun 07"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-houses-villas-1000-sq-ft-in-sector-70-mohali-iid-1845711086","₹ 9,000","1 BHK - 1 Bathroom - 1000 sqft","1 bhk sharing flat independent","Sector 70, Mohali","Jun 07"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-2000-sq-ft-in-sector-78-mohali-iid-1845698304","₹ 20,000","2 BHK - 2 Bathroom - 2000 sqft","Flat on rent owner free","Sector 78, Mohali","Jun 07"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-2000-sq-ft-in-sector-53-mohali-iid-1845698255","₹ 14,500","2 BHK - 2 Bathroom - 2000 sqft","1room 2room 3room fully furnished owner free ground floor and first fl","Sector 53, Mohali","Jun 07"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-1000-sq-ft-in-sector-56-mohali-iid-1845696306","₹ 9,500","1 BHK - 1 Bathroom - 1000 sqft","Owner free 1 room set:9500,2 room set:16500 for rent in mohali..","Sector 56, Mohali","Jun 07"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1080-sq-ft-in-sector-50-chandigarh-iid-1845689324","₹ 33,000","3 BHK - 2 Bathroom - 1080 sqft","3 bedroom D/D attached bathroom sec 50","Sector 50, Chandigarh","Jun 07"
